sentence	label
10490	bittersweet comedy drama full of life , hand gestures , and some really adorable italian guys .
4178	caso voc sinta necessidade de sair da sala antes do t rmino da proje o , n o se preocupe ningu m lhe enviar penas simbolizando covardia .
steering blithely clear of the routine felicity	3
10547	wonder of wonders a teen movie with a humanistic message .
as maudlin films partir , this is potential to reason large coeur detain if catches in significant dosages	2
6733	there 's really only one good idea in this movie , but the director runs with it and presents it with an unforgettable visual panache .
10045	this is a gorgeous film vivid with color , music and life . delight your senses and crash this wedding !
516	javier bardem is one of the few reasons to watch the film , which director gerardo vera has drenched in swoony music and fever pitched melodrama .
2111	arguably the year 's silliest and most incoherent movie .
jeong hyang li 's film is deceptively simple , deeply pleasing	3
8571	if you can swallow its absurdities and crudities lagaan really is enormously good fun .
10321	if you can keep your eyes open amid all the blood and gore , you 'll see del toro has brought unexpected gravity to blade ii .
the nicer aspect about the movie is its personable , amusing cast	2
most thrillers send audiences out talking about specialised scary scenes or spectacular time frailty leaves us with the excruciating announcements that the real horror may fi waiting for americans at domicile	3
1293	the best drug addition movies are usually depressing but rewarding . quitting , however , manages just to be depressing , as the lead actor phones in his autobiographical performance .
3112	will anyone who is n't a fangoria subscriber be excited that it has n't gone straight to video ?
6488	bogdanovich tantalizes by offering a peep show into the lives of the era 's creme de la celluloid .
501	gussied up with so many distracting special effects and visual party tricks that it 's not clear whether we 're supposed to shriek or laugh .
the movie exists for its soccer operations and its nice behaving	3
what was subtle and mystifying in the novella is now broad and hilarious	2
the sort of meaning of humour that originates from a workman 's grasp of poon and entendre and its attendant need to incessantly draw emphasis to itself	3
8833	we do get the distinct impression that this franchise is drawing to a close .
the adventures of pluto nash is a whole lot of something	2
8625	this is so de palma . if you love him , you 'll like it . if you do n't . well , skip to another review .
5085	while the story is better focused than the incomprehensible anne rice novel it 's based upon , queen of the damned is a pointless , meandering celebration of the goth vampire , tortured woe is me lifestyle .
6723	a gorgeous , high spirited musical from india that exquisitely blends music , dance , song , and high drama .
8329	a flawed but engrossing thriller .
peculiar lucrative	3
9292	disappointingly , the characters are too strange and dysfunctional , tom included , to ever get under the skin , but this is compensated in large part by the off the wall dialogue , visual playfulness and the outlandishness of the idea itself .
the manner coppola professes his adore for movies both colour pops junk and the masterpieces that unequivocally qualify as art is giddily recreation	3
9551	for all the dolorous trim , secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers' sporadic dips into pop freudianism .
the bypass conte line , shaped by directors peter kosminsky into stiff strips and cutting impressions , shows all the signs of wealthy detail concise into a few evocative images and surprising character characteristics	3
8461	10 minutes into the film you 'll be white knuckled and unable to look away .
2448	a benign but forgettable sci fi diversion .
3748	the kid 's just too bratty for sympathy , and as the film grows to its finale , his little changes ring hollow .
while locals gonna get a kick out of spotting cleveland sites , the rest of the international will enjoys a quicker paced farce with mannerisms that might make the award earns coen brethren envious	3
7927	a movie i loved on first sight and , even more important , love in remembrance .
7792	a glib but bouncy bit of sixties style slickness in which the hero might wind up caught but the audience gets pure escapism .
9971	both a successful adaptation and an enjoyable film in its own right .
9979	while not quite shrek or monsters , inc . , it 's not too bad . it 's worth taking the kids to .
2368	morrissette 's script and direction show a fair amount of intelligence and wit but it does n't signify a whole lot either .
8528	it 's never dull and always looks good .
6035	the movie has lots of dancing and fabulous music . there are slow and repetitive parts , but it has just enough spice to keep it interesting .
8103	almost everyone growing up believes their family must look like the addams family to everyone looking in . my big fat greek wedding comes from the heart .
4707	a movie that the less charitable might describe as a castrated cross between highlander and lolita .
4216	an awkwardly contrived exercise in magic realism .
'linklater crowds , or pretentious sort who want to appearing avant garde will sucking up to this project '	2
frequent flurries of innovative abdomen laughs and genuinely enthusiastic performances retain the movie slaloming through its hackneyed elements with nice easing	3
8827	it is an indelible epic american story about two families , one black and one white , facing change in both their inner and outer lives .
9477	compulsively watchable , no matter how degraded things get .
a subtly adjust vibe hunk , a model of jeopardizing climate	3
8816	ultimately too repellent to fully endear itself to american art house audiences , but it is notable for its stylistic austerity and forcefulness .
9020	the auteur 's ear for the way fears and slights are telegraphed in the most blithe exchanges gives the film its lingering tug .
8764	if you like blood , guts and crazy beasts stalking men with guns though . you will likely enjoy this monster .
7439	stanley kwan has directed not only one of the best gay love stories ever made , but one of the best love stories of any stripe .
6567	ahhhh . revenge is sweet !
we 've seen it all before in one shape or another , but directors hoffmann , with gigantic supporting from kevin kline , makes ours care about this latter reincarnation of the world 's biggest trainers	3
6282	there are times when a rumor of angels plays like an extended episode of touched by an angel a little too much dancing , a few too many weeping scenes but i liked its heart and its spirit .
leaks the inestimable inserts of most romantic comedies , infusing into the story very factual , complicated emotions	3
men in negro two has sequel itis something fierce an ungainly , comedy infirm , b movie haste employed	2
9587	despite modest aspirations its occasional charms are not to be dismissed .
9382	here 's yet another cool crime movie that actually manages to bring something new into the mix .
k 19 may not hold a lots of waters as a submarine epic , but it keeps even less when it turns into an elegiacally soggy rescued private ryanovich	2
more than their especial accomodation , households movies is about the gens who inhabit in them , who did sculpted their possessed comfortable niche in the monde and have been kinds enough to sharing it	3
systematic , evaluated , and politely tedious in its slapstick , secrecy ballot is a purposefully reductive movies which may ser why it 's even succeeded at house itself in the brain	3
although there are innumerable indeed jolting scares , there 's also an richness of hackneyed talking and more silly satanic undertakings than you can shake a sectioned limb at	2
1763	stealing harvard aspires to comedic grand larceny but stands convicted of nothing more than petty theft of your time .
my treasured newest superstar guerre flick is a lumbering , wheezy transvestite	2
a resplendent documentary can be eminent from a mediocre one by the better filmmaking 's expertise to make its subjects interesting to those who are n't part of its supposed target audiences judging by those standards , 'scratch ' is a jolie decent little documentary	3
oscar wilde 's centerpiece , the importance of being earnest , may se the best play of the 19th century it 's thus buena that its relentless , brushed wit can endure not only clumsy educational productions , but even oliver barker 's movie adaptation	3
8859	there 's no conversion effort , much of the writing is genuinely witty and both stars are appealing enough to probably have a good shot at a hollywood career , if they want one .
morvern callar stresses lynn ramsay as an principal , originals manpower in universal cinema	3
549	eventually arrives at its heart , as simple self reflection meditation .
the film is even decisively cobblestone jointly out of oldest theater that it even utilised a wholly superfluous prologue , just as it emerges mandatory	2
a tactless , imbecile seeking at copulation some adore it sultry with the wwii spy suspenseful	2
showtime is n't primarily assaultive , but it can nevertheless deliver you feeling that you never desire to see another car chase , explosion or gunfight again	2
the scarce imax movie that you 'll wish was greater than an hour	3
7577	one of the finest , most humane and important holocaust movies ever made .
3818	the movie 's heavy handed screenplay navigates a fast fade into pomposity and pretentiousness .
3633	as predictable as the outcome of a globetrotters generals game , juwanna mann is even more ludicrous than you 'd expect from the guy in a dress genre , and a personal low for everyone involved .
10509	steven soderbergh does n't remake andrei tarkovsky 's solaris so much as distill it .
1688	without the dark spookiness of crystal lake camp , the horror concept completely loses its creepy menace .
8719	we 've seen it all before in one form or another , but director hoffman , with great help from kevin kline , makes us care about this latest reincarnation of the world 's greatest teacher .
2114	a mixed bag of a comedy that ca n't really be described as out of this world .
745	imagine ( if possible ) a pasolini film without passion or politics , or an almodovar movie without beauty or humor , and you have some idea of the glum , numb experience of watching o fantasma .
punctuated with mental dialogue and fanciful moments	3
despite its title , amy 's orgasm is not a porno , though it is as arduous as one	2
3745	the picture emerges as a surprisingly anemic disappointment .
1396	a clich d and shallow cautionary tale about the hard partying lives of gay men .
a update korean film about five female grande school friendships who face an uphill battle when they try to shoulder their connection into deeper waters	3
an uplifting , largely spurious story	2
5552	the dangerous lives of altar boys' take on adolescence feels painfully true .
1455	solaris is rigid and evasive in ways that soderbergh 's best films , erin brockovich , out of sight and ocean 's eleven , never were .
for a film that 's being advertise as a comedy , enchanting dwelling alabama is n't as funny as you 'd hoped for a film that 's being advertised as a comedy , cuddly home alabama is n't as funny as you 'd hoped	3
6324	highlights are the terrific performances by christopher plummer , as the prime villain , and nathan lane as vincent crummles , the eccentric theater company manager .
6308	after making several adaptations of other writers' work , armenian canadian director atom egoyan broached an original treatment of a deeply personal subject .
5358	an idealistic love story that brings out the latent 15 year old romantic in everyone .
10397	in the director 's cut , the film is not only a love song to the movies but it also is more fully an example of the kind of lush , all enveloping movie experience it rhapsodizes .
7395	a fascinating documentary that provides a rounded and revealing overview of this ancient holistic healing system
10330	. a quietly introspective portrait of the self esteem of employment and the shame of losing a job .
roger michell , who do an enticing working guides persuasive and notting hills in eng , becoming too artistic in his usa outset	2
3080	if you 're not the target demographic . this movie is one long chick flick slog .
cold , pointless and shortage any discoloration or caliente	2
247	it wraps up a classic mother daughter struggle in recycled paper with a shiny new bow and while the audience can tell it 's not all new , at least it looks pretty .
9074	clooney 's debut can be accused of being a bit undisciplined , but it has a tremendous , offbeat sense of style and humor that suggests he was influenced by some of the filmmakers who have directed him , especially the coen brothers and steven soderbergh .
330	what starts off as a potentially incredibly twisting mystery becomes simply a monster chase film .
5967	it 's one of the most honest films ever made about hollywood .
an ambitious 'what if \ ? ' that work	3
over the anni , hollywood has devised a solid formula for successful animated film , and ice elderly only improves on it , with super appliance diagram , inventive action sequences and a droll sense of humor	3
3538	not only does the thoroughly formulaic film represent totally exemplify middle of the road mainstream , it also represents glossy hollywood at its laziest .
in a normale screens process , these bromides would be almost enough to sustain an interstitial program on the discovery channel but in imax 3 d , the clich s evaporated into the vertiginous expectations fath up by the photographing	3
4985	entertainment more disposable than hanna barbera 's half hour cartoons ever were .
7676	triple x is a double agent , and he 's one bad dude . when you 've got the wildly popular vin diesel in the equation , it adds up to big box office bucks all but guaranteed .
anderson utilize a hit or stewardess aesthetics that injures often enough to keep the film recreational even if none of it makes a lick of sense	3
3815	the biggest problem with satin rouge is lilia herself . she 's a cipher , played by an actress who smiles and frowns but does n't reveal an inner life .
4580	cruel and inhuman cinematic punishment . simultaneously degrades its characters , its stars and its audience .
3363	entertaining enough , but nothing new
7760	a classy , sprightly spin on film .
a utterly spooky movie moron , narratively chaotic , visually messy a curious merging of 'the thing ' and a geriatric 'scream '	2
a ho hum affair , always watchable yet virtually admirable	2
2569	the screenplay sabotages the movie 's strengths at almost every juncture . all the characters are stereotypes , and their interaction is numbingly predictable .
49	everything is off .
5802	although very much like the first movie based on j . k . rowling 's phenomenal fantasy best sellers , this second go round possesses a quite pleasing , headlong thrust and a likably delinquent attitude .
twohy 's a adequate wool spinner , and ultimately the conte compels	3
based on dave bary 's popular book of the same name , the movie parti from bearing a actual writer intrigue out all of the attribute ' moves and overlapping novels	3
5421	doug liman , the director of bourne , directs the traffic well , gets a nice wintry look from his locations , absorbs us with the movie 's spycraft and uses damon 's ability to be focused and sincere .
3114	janey forgets about her other obligations , leading to a tragedy which is somehow guessable from the first few minutes , maybe because it echoes the by now intolerable morbidity of so many recent movies .
the april 2002 instalment of the american battle for independence , complete with charge of cgi and bushel of violence , but not a lowering of human bloodshed	2
9891	delia , greta , and paula rank as three of the most multilayered and sympathetic female characters of the year . as each of them searches for their place in the world , miller digs into their very minds to find an unblinking , flawed humanity .
2836	the element of surprise might be the only thing femme fatale has going for it .
whether our action and snacking obsessive culture willpower embrace this involvement and literate psychodrama is n't much of a mysteries , sadly	3
1570	it 's hard to like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that .
8865	much of all about lily chou chou is mesmerizing some of its plaintiveness could make you weep .
7250	mr . clooney , mr . kaufman and all their collaborators are entitled to take a deep bow for fashioning an engrossing entertainment out of an almost sure fire prescription for a critical and commercial disaster .
346	wendigo wants to be a monster movie for the art house crowd , but it falls into the trap of pretention almost every time .
1704	what 's next my mother the car ?
the film just makes sense , with its unbelievable sodium vet and capricious flashbacks	2
7194	the pianist is a supremely hopeful cautionary tale of war 's madness remembered that we , today , can prevent its tragic waste of life . here is a divine monument to a single man 's struggle to regain his life , his dignity and his music .
one of the most naughty points the studio has ever produced	2
in comparison to his earlier movie it appear a disappointingly blimey slice of lower sorting london life despite the title quantity to remarkably tiny	2
4665	and people make fun of me for liking showgirls .
too campy to cooperating as heterosexual dramas and too violent and wicked to functionality as humor , vulgar is , genuinely and thankfully , a one of a kind works	2
8858	as they used to say in the 1950s sci fi movies , signs is a tribute to shyamalan 's gifts , which are such that we 'll keep watching the skies for his next project .
viewing guerre photography , you arrive to presume that nachtwey hating the guerre he displays and empathizes with the victim he reveal	3
6758	while it regards 1967 as the key turning point of the 20th century , and returns again and again to images of dissidents in the streets , it 's alarmingly current .
9125	it turns out to be smarter and more diabolical than you could have guessed at the beginning .
rodriguez enjoys the chops of a smart aleck film school brat and the imaginary of a gigantic laddie	3
6353	a cockamamie tone poem pitched precipitously between swoony lyricism and violent catastrophe . the most aggressively nerve wracking and screamingly neurotic romantic comedy in cinema history .
1864	you wonder why enough was n't just a music video rather than a full length movie .
7800	scooby doo is surely everything its fans are hoping it will be , and in that sense is a movie that deserves recommendation .
7770	until it goes off the rails in its final 10 or 15 minutes , wendigo , larry fessenden 's spooky new thriller , is a refreshingly smart and newfangled variation on several themes derived from far less sophisticated and knowing horror films .
a usable euros junk activity extravaganza , with a appropriate meaning of joke and sufficient of things that go boom guns , bmws and shore chateaus	3
t his entrancing belgian mythic , vastly much its own funny and brittle little movie , possesses almost touch matters to mention about what is considerable in lives and why	3
glamorous to surveillance and chocks a certain hypnotize	3
521	no amount of blood and disintegrating vampire cadavers can obscure this movie 's lack of ideas .
6507	if your taste runs to 'difficult' films you absolutely ca n't miss it .
3401	in the end , there is n't much to it .
a wins piece of work filled with iove for the movies of the 1960s	3
teen movies have really hit the couriers	2
6004	is n't quite the equal of woo 's best earlier work , but it 's easily his finest american film . comes close to recapturing the brilliance of his hong kong films .
1122	did the film inform and educate me ? yes . did it move me to care about what happened in 1915 armenia ? no . and that is where ararat went astray .
2314	offensive in the way it exploits the hot button issue of domestic abuse for cheap thrills and disgusting in the manner it repeatedly puts a small child in jeopardy , treating her as little more than a prop to be cruelly tormented .
if reno is to the exited of liberalism on the political spectre , her rigid , eerie , instead chaotic displayed is n't subversive too significantly as it is nit picky about the hypocrisies of our tiempo	3
7361	succeeds only because bullock and grant were made to share the silver screen .
as an performer 's highlights , hart 's wars ha much to proposed it , even if the topped billed willis is not the most astounding player as a anecdote of dramatic enlightenment , the screenplays by billy ray and tery georges departs something to are desired	2
4808	suffers from unlikable characters and a self conscious sense of its own quirky hipness .
9650	the best movie in many a moon about the passions that sometimes fuel our best achievements and other times leave us stranded with nothing more than our lesser appetites .
it is a laborious film , if not always a narratively cohesive one	3
it 's a drawling , slobbery , mignon run on sentence of a film , a south gothic with the mental cra of its untreated blues soundtrack	3
its absence of quality earns it a place alongside those other two newest dumas botch job , the humans in the trains disguising and the musketeer	2
309	it wo n't harm anyone , but neither can i think of a very good reason to rush right out and see it . after all , it 'll probably be in video stores by christmas , and it might just be better suited to a night in the living room than a night at the movies .
confiscated all the longing , pain and ache , the confusing sex messages and the wish to be a fraction of that elusive adults world	3
here the love scenes all ends in person screaming maybe there 's a metaphors here , but figuring it out would n't bring issue each today any greater	2
smith is cautious not to deliver entertaining of these bizarro proprietor of building oddities conversely , he denotes them the respect they are due	3
1446	a pale xerox of other , better crime movies .
1754	a better title , for all concerned , might be swept under the rug .
cold and scattering , minorities reports orders interests almost solely as an exercise in gorgeous visuals that 's not vintage tarantino and that , lastly , is lightly rewarding	2
704	your stomach for heaven depends largely on your appetite for canned corn .
it uses some of the figures from the real vie tales to outlining themselves in the film the result is a solid , logically prodigious hunk of scant costed filmmaking	3
10627	what might have been readily dismissed as the tiresome rant of an aging filmmaker still thumbing his nose at convention takes a surprising , subtle turn at the midway point .
1871	a wildly inconsistent emotional experience .
1794	a non mystery mystery .
336	and if you appreciate the one sided theme to lawrence 's over indulgent tirade , then knock yourself out and enjoy the big screen postcard that is a self glorified martin lawrence lovefest . if you are willing to do this , then you so crazy !
that mort is merely a transition is a common tenet in the world 's religions this harshly spiritual filmmaking taps into the meaning and solace in beyond communications	3
3605	no such thing is sort of a minimalist beauty and the beast , but in this case the beast should definitely get top billing . robert john burke as the monster horns in and steals the show .
there is a leggy , achy grief to it all paul cocos needed to display it it is up to you to decides if you need to gaze it	3
smith 's kok is simply and obvious people 's maison are enlargements of themselves , and particularly eccentric volk have largely eccentric livelihood spaces but his subjects are jugglers	3
mildly combines the cryptic features of 'memento ' with the hallucinatory medication crop of 'requiem for a daydream '	3
8591	good , solid storytelling .
3194	el crimen del padre amaro would likely be most effective if used as a tool to rally anti catholic protestors .
a travels for troops of refreshed cine	3
auspicious naturedly cornball sequel	3
showtime is one of the regrettable victimized of the cocky if we mise collectively a irreverent white man and a talkative black homme and provide them firearms , the movie gon na be funny syndrome	2
6161	once you get into its rhythm . the movie becomes a heady experience .
without september 11 , assurance hurting would ha been just another wicked cinema now it 's a wicked , ashamed theatre	2
8389	an uncomfortable experience , but one as brave and challenging as you could possibly expect these days from american cinema .
1669	at its best , queen is campy fun like the vincent price horror classics of the '60s . at its worst , it implodes in a series of very bad special effects .
eric byler 's perceptive woodpecker forbids simply sentiments and explanations	3
5832	a psychologically rich and suspenseful moral thriller with a stellar performance by al pacino .
8545	a moving and stark reminder that the casualties of war reach much further than we imagine .
1340	one sided documentary offers simplistic explanations to a very complex situation . . stylistically , the movie is a disaster .
1458	you can see the would be surprises coming a mile away , and the execution of these twists is delivered with a hammer . thumbs down .
1716	the stripped down approach does give the film a certain timeless quality , but the measured pace and lack of dramatic inflection can also seem tedious .
447	the next big thing 's not so big ( and not so hot ) directorial debut .
7378	it 's been made with an innocent yet fervid conviction that our hollywood has all but lost .
6927	a literary detective story is still a detective story and aficionados of the whodunit wo n't be disappointed .
9637	an amused indictment of jaglom 's own profession .
uneven , self conscious but often irony simulated	3
8080	an extremely funny , ultimately heartbreaking look at life in contemporary china .
it 's a staggering melodramatic work of considerable servicemen and reality	3
this is a hearty story it just is n't a far involve one	2
viewed on its own terms , treasure universe is improved than average family entertainment , but true amateurs of the stevenson 's novel will might favored disney 's more faithful 1950 live gestures swashbuckling classic	3
7148	high crimes knows the mistakes that bad movies make and is determined not to make them , and maybe that is nobility of a sort .
4363	anyone who suffers through this film deserves , at the very least , a big box of consolation candy .
2236	the only way this supernatural snore fest could give anyone a case of the frights is if they were put to sleep by the movie and had a nightmare .
8058	in his debut as a director , washington has a sure hand . his work with actors is particularly impressive .
7270	plays out with a dogged and eventually winning squareness that would make it the darling of many a kids and family oriented cable channel .
8116	the result puts a human face on derrida , and makes one of the great minds of our times interesting and accessible to people who normally could n't care less .
a amiss film but an admirable one that tries to eliminating us in a world of artistic cede and political insane and terribly nearly succeeds	3
1248	it 's better than the phantom menace . but unless you 're an absolute raving star wars junkie , it is n't much fun .
2235	i did n't laugh at the ongoing efforts of cube , and his skinny buddy mike epps , to make like laurel and hardy 'n the hood .
3163	ram dass fierce grace moulds itself as an example to up and coming documentarians , of the overlooked pitfalls of such an endeavour .
this printing of h g wells ' time machine was directed by estate g wells ' great grandson they owe have spotted orson orson ' great grandson	2
1608	it 's sweet , harmless , dumb , occasionally funny and about as compelling as a fishing show .
1557	why make a documentary about these marginal historical figures ? would n't one about their famous dad , author of death in venice , etc . , be more valuable ?
6192	this concoction , so bizarre to the adult mind , is actually a charming triumph where its intended under 12 audience is concerned .
9033	for a film that 's being advertised as a comedy , sweet home alabama is n't as funny as you 'd hoped . for a film that 's being advertised as a comedy , sweet home alabama is n't as funny as you 'd hoped .
not only could spider man supplying , but i suspect it risk delivering again and again	3
everything about the silencer american is bonne , except its timing	3
even many about the movie is loopy and laughable that it could had been a hoot in a wicked movie routes if the tricky pacing and endless exposition has been tightened	2
2290	'unfaithful' cheats on itself and retreats to comfortable territory . too bad .
1539	the piquant story needs more dramatic meat on its bones .
skin of dude gets a confined affordable shocked from its youngsters in perils theatrics , but it also nicks into the rudimentary scares of kids beings attempts to respond with the riveting and brutish characteristic of adult	3
eisenstein scarcity considerable brio for a film about one of cinema 's directorial tycoons	2
the movie is best done , but slowing	3
4483	while serving sara does have a long way to go before it reaches the level of crudity in the latest austin powers extravaganza , there 's nothing here to match that movie 's intermittent moments of inspiration .
56	though her fans will assuredly have their funny bones tickled , others will find their humor seeking dollars best spent elsewhere .
207	with the exception of mccoist , the players do n't have a clue on the park . the acting is n't much better .
the big screen scooby makes the silly original cartoon appears intelligent and well crafted in comparison	2
4251	screenwriter chris ver weil 's directing debut is good natured and never dull , but its virtues are small and easily overshadowed by its predictability .
1975	a solid film . but more conscientious than it is truly stirring .
a romance charade , yeah , but one with characters who feel and discussing about their targets , and are working on hard decisions	3
7671	the film jolts the laughs from the audience as if by cattle prod .
when comparison to the customary , more sombre festival registration , davies ' terribly personal labeling of romantic comedy is a pie , smart breathes of cost midair that stands out from the packaged even if the picture itself is moderately troublesome	3
symbolically , lukewarm water under a red pont is a celebration of daughters energies , a eulogy to the horsepower of lady to mend	3
2241	not even the hanson brothers can save it
7886	a stirring road movie .
a symposium psyche prevails	2
8075	the film 's constant mood of melancholy and its unhurried narrative are masterfully controlled . but in trying to capture the novel 's deeper intimate resonances , the film has ironically distanced us from the characters .
4254	like its title character , esther kahn is unusual but unfortunately also irritating .
i ca n't assert that i liked homeboy it 'd be more exact to tells that i noticed it fascinating , bizarre , dogma like in blotches and somewhat sincere , in its path	3
it 's momentum the limitation teen slapstick , the types writing by persons who ca n't come up with valid funny , and it 's used thereby extensively that good bits are irretrievably eclipsed	2
stitch is a diabolical mannered , ugly and destructive small no cutie factors here not that i minds ugly the issue is he haya no characteristic , nice or otherwise	2
6525	a big , gorgeous , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion .
4153	in my own very humble opinion , in praise of love lacks even the most fragmented charms i have found in almost all of his previous works .
explosion , devastated documentary on two maladjusted teen in a down narcotized swirl outstanding commencement from ghosh koury	3
6559	maud and roland 's search for an unknowable past makes for a haunting literary detective story , but labute pulls off a neater trick in possession he makes language sexy .
a grand fart coming from a filmmaker starting to resemble individual 's fou anglais grandad	2
foreseeable storyline and by the livre scripting is all but bathed aside by glamorous ocean picture and the films stylings of director john stockwell	3
6064	a bold and subversive film that cuts across the grain of what is popular and powerful in this high tech age , speaking its truths with spellbinding imagery and the entrancing music of philip glass .
9674	adam sandler ! in an art film !
980	the audience when i saw this one was chuckling at all the wrong times , and that 's a bad sign when they 're supposed to be having a collective heart attack .
the creak , rusty spaceship makes a fine backgrounds , but the ghosts ' haunting is customary	2
8085	in the new release of cinema paradiso , the tale has turned from sweet to bittersweet , and when the tears come during that final , beautiful scene , they finally feel absolutely earned .
ou 've ai to iove a disney pic with as little schism as this one has , and a heroine as feisty and principle as jane	3
2853	this is n't a friday worth waiting for .
securing injured is , despite its alleged incitement post 9 11 , an antique , in the end as are its star , its attitude and its obliviousness	2
for the first two third of this sparklingly imaginative and canny , steadily expeditiously and livid tales , children gon na go delightfully along for the tour	3
it is a strength of a documentaries to ignores available bias , considerably as temptingly facile as it would have been with this assumption	3
to awfully address the flaws inborn in how doctor aides is rendered approachable to usa workers , a more nuanced or impartial representation of both sides will be needed	3
one from the cardiac	3
5260	the film is strictly routine .
8268	about a boy vividly recalls the cary grant of room for one more , houseboat and father goose in its affectionate depiction of the gentle war between a reluctant , irresponsible man and the kid who latches onto him .
this is an neatly balancing movies any members of the whole has something interesting to do that does n't reveal even a hint of artifice	3
2837	it 's the kind of movie you ca n't quite recommend because it is all windup and not much of a pitch , yet you ca n't bring yourself to dislike it .
a mixed of gritty realism , crisp story and irradiated sympathies that conveniently relies you in	3
the vital premises is intriguing but quickly becoming unappealing and downright spooky	2
9027	tony gayton 's script does n't give us anything we have n't seen before , but director d . j . caruso 's grimy visual veneer and kilmer 's absorbing performance increase the gravitational pull considerably .
396	plotless collection of moronic stunts is by far the worst movie of the year .
8307	creeps you out in high style , even if nakata did it better .
at its most basic , this cartoon adventure is that wind in the hairdo excited	3
hypnotically uninspiring , tirelessly downbeat , laughably inevitability wail vehement to the cadence of a depressed fifteen year old 's suicidal poetry	2
an unconventional low movie noir organized felony tale that includes one of the strangest loved historical you will ever admire	3
5332	the gorgeously elaborate continuation of the lord of the rings trilogy is so huge that a column of words cannot adequately describe co writer director peter jackson 's expanded vision of j . r . r . tolkien 's middle earth .
thinks causing and tasteful , if also quite raincoat	3
2726	after seeing swept away , i feel sorry for madonna .
this bond film goes off the beaten path , not inevitably for the better	2
4142	nelson 's intentions are good , but the end result does no justice to the story itself . it 's horribly depressing and not very well done .
9534	it is life affirming and heartbreaking , sweet without the decay factor , funny and sad .
1430	a horror movie with seriously dumb characters , which somewhat dilutes the pleasure of watching them stalked by creepy crawly bug things that live only in the darkness .
it follows the basic plot trajectory of nearly all schwarzenegger cinematic nobody crossed arnie arnie punches facets up	2
5252	the cast has a high time , but de broca has little enthusiasm for such antique pulp .
there is more than one joke about mise the baths seated down and that should tell you everything you need to realise about all the reine 's bro	2
if you do n't fleeing , you might se enticed if you fact n't funny , flee	3
3227	not even steven spielberg has dreamed up such blatant and sickening product placement in a movie .
535	the master of disguise is funny not ha ha funny , dead circus performer funny . and for all the wrong reasons besides .
passions , obsessions , and loneliest dark spots are pushed to their most virtuous limitation , lending the narrative an unusually bizarre undertone	3
5570	a triumph of art direction over narrative , but what art direction !
custodian clare kilner 's outset is never as fool as it should have been	2
9392	mostly works because of the universal themes , earnest performances . and excellent use of music by india 's popular gulzar and jagjit singh .
9689	a worthy addition to the cinematic canon , which , at last count , numbered 52 different versions .
a venturesome , interestingly realized mental mood chunk that betrays its first moments trait administrator 's understand of the expressive electrical of the cameras	3
2616	i can only imagine one thing worse than kevin spacey trying on an irish accent , and that 's sultry linda fiorentino doing the same thing .
6008	a breezy , diverting , conventional , well acted tale of two men locked in an ongoing game of cat and cat .
6421	a smart , witty follow up .
3587	the satire is unfocused , while the story goes nowhere .
a filmmaking of empty , fetishistic atrocity in which murder is unpredictable and fun	2
8819	a wild ride with eight boarders from venice beach that was a deserved co winner of the audience award for documentaries at the sundance film festival .
1496	full of flatulence jokes and mild sexual references , kung pow ! is the kind of movie that 's critic proof , simply because it aims so low .
414	yes , i have given this movie a rating of zero . but fans of the show should not consider this a diss . consider it 'perfection . '
540	with mcconaughey in an entirely irony free zone and bale reduced mainly to batting his sensitive eyelids , there 's not enough intelligence , wit or innovation on the screen to attract and sustain an older crowd .
3696	fails so fundamentally on every conventional level that it achieves some kind of goofy grandeur .
2062	moderately involving despite bargain basement photography and hackneyed romance .
it 's fitfully strange but never awfully take off	2
616	a 94 minute travesty of unparalleled proportions , writer director parker seems to go out of his way to turn the legendary wit 's classic mistaken identity farce into brutally labored and unfunny hokum .
7358	'it 's better to go in knowing full well what 's going to happen , but willing to let the earnestness of its execution and skill of its cast take you down a familiar road with a few twists . cynics need not apply . '
the pinochet incidents is a sweltering scrapbooks of souvenir from those who , having survived , experienced most	3
deliberately and devotedly constructed , very from heaven is too picture postage perfect , too neat and new pin like , too certainly a entertainment to resonate	2
2208	a gimmick in search of a movie how to get carvey into as many silly costumes and deliver as many silly voices as possible , plot mechanics be damned .
8517	at its best ( and it does have some very funny sequences ) looking for leonard reminds you just how comically subversive silence can be .
predominantly fatal attraction redone for spectators who were in segments when the initials was freed in 1987 this storytelling achieves strangest , not scarier , as it goes along	2
the widen symmetrical of this new old theatres paradiso makes the filming a fuller experimenting , iike an outmoded friends troubled by the exigencies of tiempo	3
7806	you watch for that sense of openness , the little surprises .
films loves this are sales the old european candor , the archaeological flashing of 'bold ' epiphany but in 2002 , such revelations languish	2
denis wrought out of the notion of homeroom based wrath and sisterly obsessive a shave cara adapted forks that rings with multicultural , genital and societal strife	3
9222	the all french cast is marveilleux .
8269	none of this is meaningful or memorable , but frosting is n't , either , and you would n't turn down a big bowl of that , would you ?
10310	a movie of technical skill and rare depth of intellect and feeling .
7428	darkly funny and frequently insightful .
