sentence	label
fanciful thinkers 	1
i 'm sorry to say that this should seal the deal - arnold is not , nor will he be , back 	0
consider what new best friend does not have , beginning with the minor omission of a screenplay 	0
his most critically insightful 	1
is as appalling as any ` comedy ' to ever spill from a projector 's lens 	0
the speculative effort is hampered by taylor 's cartoonish performance and the film 's ill-considered notion that hitler 's destiny was shaped by the most random of chances 	0
can obscure this movie 's lack of ideas 	0
new best friend '' 	1
a greater attention 	1
it a failure as straight drama 	0
an unsolved murder and an unresolved moral conflict jockey for the spotlight 	0
plain bad . 	0
staged violence overshadows everything , including most of the actors . 	0
like the old disease-of-the-week small-screen melodramas . 	0
to spend 110 claustrophobic minutes 	0
of contemporary chinese life this exciting new filmmaker has brought to the screen 	1
in the form of dazzling pop entertainment 	1
the densest distillation of roberts ' movies 	0
heart and humor 	1
funny and touching . 	1
hazy high 	1
a tired , unimaginative and derivative variation 	0
the overall fabric is hypnotic 	1
toothless 	0
's painful to watch witherspoon 's talents wasting away inside unnecessary films like legally blonde and sweet home abomination , i mean , alabama . 	0
notice the glaring triteness of the plot device 	0
an ordeal 	0
, it 's not half-bad . 	1
an energy to y tu mamá también 	1
bad company has one of the most moronic screenplays of the year , full of holes that will be obvious even to those who are n't looking for them . 	0
, incoherence and sub-sophomoric 	1
has the disadvantage of also looking cheap . 	0
between presiding over the end of cinema as we know it and another night of delightful hand shadows 	0
tommy 's job to clean the peep booths surrounding her 	1
is a really cool bit -- the movie 's conception of a future-world holographic librarian ( orlando jones ) who knows everything and answers all questions , is visually smart , cleverly written , and nicely realized 	1
delusions 	0
cheap junk and an insult to their death-defying efforts 	0
so hideously and clumsily 	0
solid execution 	1
a touching , sophisticated film that almost seems like a documentary in the way 	1
a wildly entertaining 	1
it has some problems 	0
frailty fits into a classic genre , in its script and execution 	1
shame that stealing harvard is too busy getting in its own way to be anything but frustrating , boring , and forgettable 	0
to believe these jokers are supposed to have pulled off four similar kidnappings before 	0
of the unsalvageability 	0
talk to her is not the perfect movie many have made it out to be , 	0
matthew lillard is born to play shaggy ! 	1
with an amateurish screenplay 	0
the best ` old neighborhood ' project 	1
poor editing , bad bluescreen , and 	0
it would be better to wait for the video . 	0
manipulation , an exploitation piece doing its usual worst to guilt-trip parents 	0
hit you from the first scene 	1
's a choppy , surface-effect feeling to the whole enterprise 	0
while the plot holes are big enough for a train car to drive through -- if kaos had n't blown them all up 	0
is likely to cause massive cardiac arrest if taken in large doses 	0
miserably 	0
amusing us 	1
in the feet with cop flick cliches like an oily arms dealer , squad car pile-ups and the requisite screaming captain 	0
will have been discovered , indulged in and rejected as boring before i see this piece of crap again 	0
creates an impeccable sense of place , while thurman and lewis give what can easily be considered career-best performances 	1
natural , even-flowing tone 	1
'm not sure which will take longer to heal : the welt on johnny knoxville 's stomach from a riot-control projectile or my own tortured psyche 	0
take on a striking new significance for anyone who sees the film 	1
assured , vital and well wrought 	1
captures that perverse element of the kafkaesque where identity , overnight , is robbed and replaced with a persecuted `` other . '' 	1
damning and damned compelling 	1
not only better than its predecessor , it may rate as the most magical and most fun family fare of this or any recent holiday season . 	1
boring , pretentious muddle 	0
as the tiresome rant of an aging filmmaker still thumbing his nose at convention 	0
irrelevant 	0
get top billing 	1
blind to the silliness 	0
home movie is about the people who live in them , who have carved their own comfortable niche in the world and have been kind enough to share it . 	1
evokes the frustration , the awkwardness and the euphoria of growing up , 	1
of the most important and exhilarating forms of animated filmmaking since old walt 	1
the positive change 	1
is one word that best describes this film : honest . 	1
you will have completely forgotten the movie by the time you get back to your car in the parking lot . 	0
ca n't quite distinguish one sci-fi work from another 	0
a surprisingly ` solid ' achievement by director malcolm d. lee and writer john ridley 	1
manages , with terrific flair , to keep the extremes of screwball farce and blood-curdling family intensity on one continuum 	1
desultory 	0
if this is cinema 	0
should be tried as a war criminal 	0
directed with sensitivity and skill by dana janklowicz-mann 	1
other than the very sluggish pace ) 	0
, natural acting 	1
content 	1
as antonia is assimilated into this newfangled community , the film settles in and becomes compulsively watchable in a guilty-pleasure , daytime-drama sort of fashion . 	1
arliss howard 's ambitious , moving , and adventurous directorial debut 	1
what may be the performances of their careers 	1
rare insight 	1
i know how to suffer ' and if you see this film you 'll know too . 	0
mr. deeds is , as comedy goes , very silly -- and in the best way . 	1
blessed 	1
franco is an excellent choice for the walled-off but combustible hustler , but he does not give the transcendent performance sonny needs to overcome gaps in character development and story logic . 	0
you ca n't help but get caught up in the thrill of the company 's astonishing growth . 	1
the work of the director , frank novak , that keeps the film grounded in an undeniable social realism 	1
caine makes us watch as his character awakens to the notion that to be human is eventually to have to choose . 	1
of great monster/science fiction flicks 	1
for a great film noir 	1
's something poignant about an artist of 90-plus years taking the effort to share his impressions of life and loss and time and art with us 	1
on the monster 's path of destruction 	0
is to substitute plot for personality . 	0
an overstylized , puréed mélange of sex , psychology , drugs and philosophy . 	0
, it does n't disappoint . 	1
its courageousness , and 	1
incapable of being boring 	1
this sad , compulsive life 	0
i saw this one 	1
director/co-writer jacques audiard , though little known in this country , belongs in the very top rank of french filmmakers 	1
paints an absurdly simplistic picture 	0
treasure and 	1
was particularly funny 	1
is in need of a scented bath 	0
the park 	1
like running out screaming 	0
through the pitfalls of incoherence and redundancy 	0
if damon and affleck attempt another project greenlight , next time out they might try paying less attention to the miniseries and more attention to the film it is about . 	0
a must-see 	1
be an unendurable viewing experience for this ultra-provincial new yorker if 26-year-old reese witherspoon were not on hand to inject her pure fantasy character , melanie carmichael , with a massive infusion of old-fashioned hollywood magic 	1
burns ' visuals , characters and his punchy dialogue , 	1
directions and descends into such message-mongering moralism that its good qualities are obscured . 	0
beautifully reclaiming the story of carmen 	1
' swims away with the sleeper movie of the summer award . 	1
a travesty 	0
queen of the damned is too long with too little going on . 	0
america , history 	1
nothing can detract from the affection of that moral favorite 	1
charming , thought-provoking new york fest 	1
corrupt and hedonistic weasels 	0
superfluous sequel 	0
has a new career ahead of him 	1
wore 	1
'' is a sweet , honest , and enjoyable comedy-drama about a young woman who wants many things in life , but fears she 'll become her mother before she gets to fulfill her dreams . 	1
are they like humans , only hairier 	0
while parker and co-writer catherine di napoli are faithful to melville 's plotline , they and a fully engaged supporting cast ... have made the old boy 's characters more quick-witted than any english lit major would have thought possible . 	1
was produced by jerry bruckheimer and directed by joel schumacher , and reflects the worst of their shallow styles : wildly overproduced , inadequately motivated every step of the way 	0
report that the children of varying ages in my audience never coughed , fidgeted or romped up and down the aisles for bathroom breaks 	1
returns as a visionary with a tale full of nuance and character dimension . 	1
lectured to by tech-geeks , if you 're up for that sort of thing 	0
like mike raises some worthwhile themes while delivering a wholesome fantasy for kids . 	1
of the imagery in this chiaroscuro of madness and light 	1
hard to believe these jokers are supposed to have pulled off four similar kidnappings before 	0
not too filling 	0
worst movies 	0
on dumb gags , anatomical humor , or character cliches 	0
some visual virtues 	1
more coming-of-age stories 	1
a marginal thumbs 	1
an unbelievably stupid film 	0
skins has a desolate air , but eyre , a native american raised by white parents , manages to infuse the rocky path to sibling reconciliation with flashes of warmth and gentle humor 	1
alienate 	0
to create a feature film that is wickedly fun to watch 	1
dips key moments from the film in waking life water colors 	1
offers a ray of hope 	1
a generic bloodbath that often becomes 	0
the slightly flawed ( and fairly unbelievable ) finale 	0
reasonably good time 	1
and they succeed merrily at their noble endeavor . 	1
a delightfully dour , deadpan tone and stylistic consistency 	1
a mixture of deadpan cool , wry humor and just the measure 	1
committed dumbness 	0
the novel charm that made spy kids a surprising winner with both adults and younger audiences 	1
inside an enigma 	1
, villeneuve creates in maelstrom a world where the bizarre is credible and the real turns magical . 	1
it makes me say the obvious : abandon all hope of a good movie ye who enter here . 	0
creepy , intermittently powerful study 	1
funny or 	1
on the awkward interplay and utter lack of chemistry between chan and hewitt 	0
tits 	1
may even find that it goes by quickly , because it has some of the funniest jokes of any movie this year , including those intended for adults . 	1
see a movie that takes such a speedy swan dive from `` promising '' to `` interesting '' 	1
the worst kind of hubristic folly 	0
giving the movie a mournful undercurrent that places the good-time shenanigans in welcome perspective 	1
a journey spanning nearly three decades of bittersweet camaraderie and history , in which we feel that we truly know what makes holly and marina tick , and 	1
the subject matter that ultimately defeated the film ... it was the unfulfilling , incongruous , `` wait a second 	0
unmentionable 	0
ethnic 	1
the last thing you would expect from a film with this title or indeed from any plympton film : boring 	0
extremely funny , ultimately heartbreaking 	1
the film ultimately offers nothing more than people in an urban jungle needing other people to survive ... 	0
has already reached its expiration date 	0
the film 's sense of imagery gives it a terrible strength , but it 's propelled by the acting 	1
fantasy and adventure 	1
if the movie were n't as beautifully shaped and as delicately calibrated in tone as it is 	1
that rare family movie 	1
a fascinating character 	1
been better than the fiction 	1
simple and precise 	1
grow boring 	0
taken as a whole , the tuxedo does n't add up to a whole lot . 	0
is made fresh by an intelligent screenplay and gripping performances in this low-budget , video-shot , debut indie effort . 	1
just about the surest bet 	1
plays like a student film by two guys who desperately want to be quentin tarantino when they grow up . 	0
great american comedy 	1
middle-of-the-road blandness 	0
seems too simple and the working out of the plot almost arbitrary 	0
that does n't come close to the level of intelligence and visual splendor that can be seen in other films 	0
freeman and judd make it work 	1
just have problems , which are neither original nor are presented in convincing way . 	0
its sparkling beauty 	1
read my lips is to be viewed and treasured for its extraordinary intelligence and originality as well as its lyrical variations on the game of love . 	1
hews out a world and carries us effortlessly from darkness to light 	1
's repetitive arguments , schemes and treachery 	0
as an introduction to the man 's theories and influence , derrida is all but useless ; 	0
clichéd and 	0
at once both refreshingly different 	1
is not more lucratively engaged in the shameless self-caricature of ` analyze this ' ( 1999 ) and ` analyze that , ' promised ( or threatened ) for later this year 	0
trivializing it 	0
that both thrills the eye and 	1
the bad sound , 	0
this submarine drama earns the right to be favorably compared to das boot . 	1
enjoy 	1
a spark of new inspiration in it 	1
powerful 	1
know whether it wants to be a suspenseful horror movie or a weepy melodrama 	0
the film is so packed with subplots involving the various silbersteins that it feels more like the pilot episode of a tv series than a feature film . 	0
all the halfhearted zeal 	0
contrived and exploitative for the art houses and too cynical , small and decadent for the malls 	0
have reinvigorated the romance genre 	1
is a such a brainless flibbertigibbet that it 's hard to take her spiritual quest at all seriously . 	0
the kind of primal storytelling that george lucas can only dream of . 	1
a freshness and modesty 	1
create 	1
banal bore 	0
manages to be pleasant in spite of its predictability 	1
uniformly superb 	1
squandering 	0
mastering its formidable arithmetic of cameras and souls , group articulates a flood of emotion . 	1
comically dismal social realism 	0
never quite goes where you expect and often surprises you with unexpected comedy 	1
things going at a rapid pace , occasionally using an omniscient voice-over narrator in the manner of french new wave films 	1
this girl deserves a sequel 	1
treads old turf like a hippopotamus ballerina 	0
's equally distasteful to watch him sing the lyrics to `` tonight 	0
and it sees those relationships , including that between the son and his wife , and the wife and the father , and between the two brothers , with incredible subtlety and acumen . 	1
no quarter to anyone seeking to pull a cohesive story out of its 2 1/2 - 	0
is a shame that more wo n't get an opportunity to embrace small , sweet ` evelyn 	1
is to be viewed and treasured for its extraordinary intelligence and originality as well as its lyrical variations on the game of love . 	1
desperately needed 	0
, he loses the richness of characterization that makes his films so memorable 	0
unexplainable 	0
one of the year 's best films 	1
disquieting triumph 	1
elegantly 	1
attal 's hang-ups surrounding infidelity are so old-fashioned and , dare i say , outdated , it 's a wonder that he could n't have brought something fresher to the proceedings simply by accident . 	0
the problem with wendigo , 	0
interesting topic 	1
has pictures of them cavorting in ladies ' underwear 	1
the power 	1
have the slightest difficulty accepting him in the role 	0
passe ' 	0
when one has nothing else to watch 	0
the people in jessica are so recognizable and true that , as in real life , we 're never sure how things will work out . 	1
achingly sad 	0
medium-grade network sitcom 	0
characteristically startling visual style and an almost palpable sense of intensity 	1
an extremely funny , ultimately heartbreaking 	1
thought-provoking film 	1
where nothing really happens . 	0
with material this rich it does n't need it 	1
beautifully detailed performances 	1
it 's excessively quirky and a little underconfident in its delivery , but otherwise this is the best ` old neighborhood ' project since christopher walken kinda romanced cyndi lauper in the opportunists 	1
charged music to the ears of cho 's fans 	1
crisp , unaffected style 	1
brims with passion : 	1
a lush , swooning melodrama in the intermezzo strain 	1
manages to please its intended audience -- children -- without placing their parents in a coma-like state . 	1
could n't help but feel the wasted potential of this slapstick comedy . 	0
enough interest 	1
behind the scenes of chicago-based rock group wilco 	1
lower-wit 	0
in the best possible senses of both those words 	1
find morrison 's iconoclastic uses of technology to be liberating 	1
a sudden turn and devolves 	0
a little more intensity 	0
anticipated 	1
without cheesy fun factor 	0
the lustrous polished visuals rich in color and creativity 	1
it look as though they are having so much fun 	1
is on full , irritating display in ( this ) meandering and pointless french coming-of-age import from writer-director anne-sophie birot 	0
more to be prescribed than recommended -- as visually bland as a dentist 's waiting room , complete with soothing muzak and a cushion of predictable narrative rhythms 	0
detract from the athleticism 	0
no amount of nostalgia for carvey 's glory days can disguise the fact that the new film is a lame kiddie flick and that carvey 's considerable talents are wasted in it . 	0
's brilliant ` 	1
of hollywood heart-string plucking 	0
most offensive 	0
overwrought and crudely literal 	0
the lousy tarantino imitations 	0
there is plenty of room for editing , and a much shorter cut surely would have resulted in a smoother , more focused narrative without sacrificing any of the cultural intrigue 	0
's nothing very attractive about this movie 	0
scarcely worth a mention 	0
like the old disease-of-the-week small-screen melodramas 	0
its considerable power 	1
scary , action-packed chiller 	1
a bit of a downer and a little over-dramatic at times , but this is a beautiful film for people who like their romances to have that french realism . 	1
dramatic urgency 	1
extended , open-ended poem 	1
for humor and bite 	1
brings us another masterpiece 	1
bad trip 	0
many bona fide groaners among too few laughs 	0
than to rush to the theater for this one 	0
indecent 	0
a less-than-thrilling thriller . 	0
lavish period scenery 	1
luridly graphic and laughably unconvincing 	0
is the cast , particularly the ya-yas themselves 	1
what one is left with , even after the most awful acts are committed , is an overwhelming sadness that feels as if it has made its way into your very bloodstream . 	1
depth or complexity 	0
purposefully reductive movie 	1
last year 's lame musketeer 	0
deeply pessimistic 	0
that can not help be entertained by the sight of someone getting away with something 	1
storytelling 	1
of riveting power and sadness 	1
uses lighting effects and innovative backgrounds 	1
... lies a plot cobbled together from largely flat and uncreative moments . 	0
also shows how deeply felt emotions can draw people together across the walls that might otherwise separate them . 	1
, they show a remarkable ability to document both sides of this emotional car-wreck . 	1
reassembled from the cutting-room floor of any given daytime soap 	0
miracle 	1
the blacklight crowd , way cheaper ( and better ) 	1
she is a lioness 	1
distances you by throwing out so many red herrings , so many false scares , 	0
because the film deliberately lacks irony , it has a genuine dramatic impact ; it plays like a powerful 1957 drama we 've somehow never seen before . 	1
the kind of film that leaves you scratching your head in amazement over the fact that so many talented people could participate in such an ill-advised and poorly executed idea . 	0
becoming irritating 	0
delivering a series of abrasive , stylized sequences that burn themselves upon the viewer 's memory 	1
the improbable `` formula 51 '' is somewhat entertaining 	1
laugh-out-loud lines , adorably ditsy but heartfelt performances , and sparkling 	1
's still tainted by cliches , painful improbability and murky points 	0
of nostalgic comments from the now middle-aged participants 	1
deceit 	0
young man 's 	1
is frittered away in middle-of-the-road blandness 	0
guilt-free 	1
smarter and much funnier version of the old police academy flicks . 	1
farts , urine , feces 	0
the martial arts master to top form 	1
bargain-basement european pickup 	0
successful adaptation 	1
nevertheless will leave fans clamoring for another ride 	1
its metaphors 	1
wait to see this terrific film with your kids -- if you do n't have kids borrow some 	1
borderline insulting 	0
disingenuous , 	0
does not proclaim the truth about two love-struck somebodies , but 	0
god bless crudup and his aversion to taking the easy hollywood road and cashing in on his movie-star gorgeousness . 	1
cheap , graceless , hackneyed 	0
we 're left thinking the only reason to make the movie is because present standards allow for plenty of nudity 	0
to be fully forgotten 	0
pretend like your sat scores are below 120 and you might not notice the flaws . 	0
watching slim travel incognito in a ridiculous wig no respectable halloween costume shop would ever try to sell 	0
're desperate for the evening to end . 	0
surprisingly short of both adventure and song 	0
for all the wit and hoopla 	1
excellent use 	1
absorbing look 	1
searing lead performance 	1
aging series 	0
i ca n't remember the last time i saw worse stunt editing or cheaper action movie production values than in extreme ops . 	0
this is a finely written , superbly acted offbeat thriller . 	1
good than great 	1
combined with so much first-rate talent ... could have yielded such a flat , plodding picture 	0
has thankfully ditched the saccharine sentimentality of bicentennial man in favor of an altogether darker side 	1
thinks-it-is joke 	0
this dog of a movie 	0
seem like the proper cup of tea 	1
falters 	0
are far more alienating than involving . 	0
a true study , a film with a questioning heart 	1
lots of effort and intelligence are on display 	1
has more in common with a fireworks display than a movie , which normally is expected to have characters and a storyline 	0
`` horrible '' and `` terrible 	0
if the poor quality of pokemon 4 ever is any indication 	0
the shining , the thing , 	1
it 's tough to tell which is in more abundant supply in this woefully hackneyed movie , directed by scott kalvert , about street gangs and turf wars in 1958 brooklyn -- stale cliches , gratuitous violence , or empty machismo . 	0
rent the disney version 	0
have been the ultimate imax trip 	1
, wit and warmth than should be expected from any movie with a `` 2 '' at the end of its title . 	1
ability to think 	1
is one summer film that satisfies 	1
a lot to recommend read my lips 	1
beauty and 	1
dupe the viewer 	0
valiant attempt to tell a story about the vietnam war before the pathology set in 	1
ultimately life-affirming 	1
turd 	0
humorous and heartfelt , douglas mcgrath 's version of ` nicholas nickleby ' left me feeling refreshed and hopeful . 	1
committed 	1
two fine actors , 	1
love it , too . 	1
there are no special effects , and no hollywood endings . 	1
ultimately ... the movie is too heady for children , and too preachy for adults . 	0
hugely enjoyable in its own right though not really 	1
expertly plucking tension from quiet 	1
america 's knee-jerk moral sanctimony 	0
within a wallflower 	1
superb performers 	1
little-known perspective 	0
is stiff or just plain bad . 	0
be something to behold 	1
executed with such gentle but insistent sincerity , with such good humor and appreciation of the daily grind that only the most hardhearted scrooge could fail to respond . 	1
doubt that peter o'fallon did n't have an original bone in his body 	0
drags it back 	0
'll be treated to an impressive and highly entertaining celebration of its sounds 	1
mildly funny , sometimes tedious , ultimately insignificant 	0
jumps to the head of the class of women 's films that manage to avoid the ghetto of sentimental chick-flicks by treating female follies with a satirical style 	1
fun , splashy and entertainingly nasty 	1
a minimalist beauty and the beast 	0
is n't quite out of ripe 	0
toilet humor , ethnic slurs 	0
any less entertaining 	1
overflowing septic tank 	0
objective documentary 	1
then you get another phone call warning you that if the video is n't back at blockbuster before midnight , you 're going to face frightening late fees . 	0
, savvy , compelling 	1
sometimes it 's difficult to tell who the other actors in the movie are 	0
is expressly for idiots who do n't care what kind of sewage they shovel into their mental gullets to simulate sustenance 	0
put you off 	0
downbeat , period-perfect biopic hammers home a heavy-handed moralistic message 	0
the story , like ravel 's bolero , builds to a crescendo that encompasses many more paths than we started with 	1
it 's a square , sentimental drama that satisfies , as comfort food often can . 	1
a superfluous sequel ... plagued by that old familiar feeling of ` let 's get this thing over with ' : everyone has shown up at the appointed time and place , but visible enthusiasm is mighty hard to find 	0
solid , kinetically-charged spy flick worthy 	1
carries the day with impeccable comic timing , raffish charm and piercing intellect 	1
some unpaid intern 	0
low-grade dreck that usually goes straight to video -- with a lousy script , inept direction , pathetic acting , poorly dubbed dialogue and murky cinematography 	0
a moving and weighty depiction of one family 	1
at ease sharing the same scene 	1
where bergman approaches swedish fatalism using gary larson 's far side humor 	1
adams just copies from various sources 	0
an interesting slice of history . 	1
add up to a moving tragedy with some buoyant human moments 	1
is too much of a plunge 	0
of our making 	1
excels 	1
makes it possible for the viewer to doze off for a few minutes or make several runs to the concession stand and/or restroom and not feel as if he or she has missed anything 	0
fast-paced and wonderfully edited 	1
the biggest husband-and-wife disaster since john 	0
the most compelling performance of the year 	1
the best actors there is 	1
twice as bestial but half as funny 	0
there are just too many characters saying too many clever things and getting into too many pointless situations . 	0
a phlegmatic bore , 	0
the ethos of the chelsea hotel may shape hawke 's artistic aspirations , but he has n't yet coordinated his own dv poetry with the beat he hears in his soul 	0
's almost impossible not to be swept away by the sheer beauty of his images 	1
self-discovery handled with such sensitivity 	1
will probably limited to lds church members and undemanding armchair tourists . 	0
every individual will see the movie through the prism of his or her own beliefs and prejudices , but the one thing most will take away is the sense that peace is possible 	1
not to mention mysterious , sensual , emotionally intense , and replete with virtuoso throat-singing 	1
intimate and panoramic 	1
of paint-by-number american blockbusters like pearl harbor 	0
in unexpected ways , touching 	1
first-rate performances 	1
cat-and-mouse , three-dimensional characters and 	1
anguished 	0
make for a bad film 	0
to the rising place that would set it apart from other deep south stories 	1
is truth 	1
shows us a slice of life that 's very different from our own and yet instantly recognizable 	1
in a cinematic year already littered with celluloid garbage 	0
unfocused and tediously exasperating 	0
genuine excitement 	1
on its icy face , the new film is a subzero version of monsters , inc. , without the latter 's imagination , visual charm or texture . 	0
will take longer to heal : the welt on johnny knoxville 's stomach from a riot-control projectile or my own tortured psyche 	0
they succeed merrily at their noble endeavor . 	1
a total washout 	0
summer fluff 	0
unmistakable , easy 	1
a clear-eyed 	1
the conventional science-fiction elements of bug-eyed monsters 	0
as ex-marine walter , who may or may not have shot kennedy , actor raymond j. barry is perfectly creepy and believable . 	1
flat-out amusing , sometimes endearing and often fabulous 	1
entertained by the unfolding of bielinsky 's 	1
manages to escape the shackles of its own clichés to be the best espionage picture to come out in weeks . 	1
attributable to a movie like this 	1
boll uses a lot of quick cutting and blurry step-printing to goose things up , but dopey dialogue and sometimes inadequate performances kill the effect 	0
craig bartlett and director tuck tucker should be commended for illustrating the merits of fighting hard for something that really matters . 	1
presents events partly from the perspective of aurelie and christelle , and infuses the film with the sensibility of a particularly nightmarish fairytale 	1
hard-driving narcissism is a given 	0
being surprisingly dull 	0
in a fat man 's navel 	0
rejected must have been astronomically bad 	0
a simple `` goddammit 	0
thornier 	0
while most films these days are about nothing , this film seems to be about everything that 's plaguing the human spirit in a relentlessly globalizing world . 	1
film buffs will eat up like so much gelati 	1
claustrophobic 	0
with tremendous skill 	1
blazingly alive and admirable on many levels 	1
of cinema 's directorial giants 	1
drags during its 112-minute length 	0
enthralling aesthetic experience 	1
gets the tone just right 	1
turns out to be ( assayas ' ) homage to the gallic ` tradition of quality , ' in all its fusty squareness 	1
fairly harmless but ultimately lifeless 	0
paper-thin and 	0
can almost see mendes and company getting together before a single frame had been shot and collectively vowing , ` this is going to be something really good 	1
no real surprises -- but still quite tasty and inviting all the same 	1
the next a turgid drama 	0
is such a perfect medium for children , because of the way it allows the mind to enter and accept another world 	1
proves itself a more streamlined and thought out encounter than the original could ever have hoped to be . 	1
negotiate their imperfect , love-hate relationship 	0
this is that rare drama that offers a thoughtful and rewarding glimpse into the sort of heartache everyone has felt , or will feel someday . 	1
's hardly a necessary enterprise . 	0
malcolm mcdowell is cool . 	1
ice cube is n't quite out of ripe screwball ideas , but friday after next spreads them pretty thin 	0
suits the story , wherein our hero must ride roughshod over incompetent cops to get his man 	1
in all the best possible ways 	1
, i fear , will be put to sleep or bewildered by the artsy and often pointless visuals . 	0
smart , romantic drama 	1
, you 're on the edge of your seat 	1
um ... is n't that the basis for the entire plot ? 	0
to the illogic of its characters 	0
a low-budget series 	0
's not trying to laugh at how bad 	0
has delivered a solidly entertaining and moving family drama 	1
has something serious to say about the ways in which extravagant chance can distort our perspective and throw us off the path of good sense 	1
long and relentlessly saccharine 	0
references to faith and rainbows to plant smile-button faces on that segment of the populace that made a walk to remember a niche hit 	1
highlighted by a gritty style and an excellent cast 	1
lacking a depth in storytelling usually found in anime like this 	0
sensual and funny 	1
written , flatly 	0
she 's not funny 	0
terrific special effects 	1
is one of the year 's best . 	1
if the material is slight and admittedly manipulative , jacquot preserves tosca 's intoxicating ardor through his use of the camera . 	1
made , on all levels , 	1
as ill-fitting as shadyac 's perfunctory directing chops 	0
enthusiastic charm 	1
be prepared to cling to the edge of your seat , tense with suspense . 	1
glancing vividly back 	1
that one can honestly describe as looking , sounding and simply feeling like no other film in recent history 	1
've reeked of a been-there , done-that sameness 	0
remains as guarded as a virgin with a chastity belt 	0
is a horrible movie 	0
clever and suspenseful 	1
a three-hour cinema master class . 	1
the film 's desire to be liked sometimes 	0
a smartly written motion picture 	1
their outrageousness 	1
is so warm and fuzzy you might be able to forgive its mean-spirited second half 	1
relies less on forced air than on petter næss ' delicate , clever direction ... and a wonderful , imaginative script 	1
a creepy and dead-on performance 	1
unfortunately , a cast of competent performers from movies , television and the theater are cast adrift in various new york city locations with no unifying rhythm or visual style . 	0
you missed the point 	0
has a lot going for it , not least the brilliant performances by testud ... and parmentier . 	1
give you a lot of laughs in this simple , sweet and romantic comedy 	1
has the potential for touched by an angel simplicity and sappiness 	0
deceptions 	0
proves once again that a man in drag is not in and of himself funny 	0
but a little too smugly 	0
most flamboyant female comics 	1
the filmmakers want nothing else than to show us a good time , and 	1
the hard-to-predict and absolutely essential chemistry 	1
a fascinating glimpse into an insular world that gives the lie to many clichés and showcases a group of dedicated artists 	1
believe that resident evil is not it 	0
well-crafted family film 	1
thrill 	1
awesome 	1
piercing domestic drama 	1
go back and choose to skip it 	0
run-of-the-mill profanity 	0
bittersweet 	1
mediocre movie 	0
all over the map thematically and stylistically , and borrows heavily from lynch , jeunet , and von trier while failing to find a spark of its own 	0
the movie is about as deep as that sentiment . 	0
solid and refined piece 	1
it 's not too fast and not too slow . 	1
with an unflappable air of decadent urbanity , everett remains a perfect wildean actor , and a relaxed firth displays impeccable comic skill . 	1
93 minutes of unrecoverable life 	0
's self-defeatingly decorous 	0
but the feelings evoked in the film are lukewarm and quick to pass . 	0
a sour taste in one 's mouth , 	0
high-profile name 	1
of clams left in the broiling sun for a good three days 	0
the little chinese seamstress that transforms this story about love and culture into a cinematic poem 	1
this date-night diversion will definitely win some hearts 	1
it is also beautifully acted . 	1
sprightly spin 	1
maintains your sympathy for this otherwise challenging soul 	1
college 	1
from its nauseating spinning credits sequence to a very talented but underutilized supporting cast , bartleby squanders as much as it gives out . 	0
of the most genuinely sweet films 	1
the whole affair , true story or not , feels incredibly hokey ... ( it ) comes off like a hallmark commercial 	0
obnoxious 88-minute 	0
is a happy , heady jumble of thought and storytelling , an insane comic undertaking that ultimately coheres into a sane and breathtakingly creative film 	1
the fat 	1
is disappointing 	0
footage that might have made no such thing a trenchant , ironic cultural satire instead of a frustrating misfire 	0
plainly dull and visually ugly 	0
another , most of which involve precocious kids getting the better of obnoxious adults 	0
, this flick is fun , and host to some truly excellent sequences . 	1
the movie sinks into an abyss of clichés , depression and bad alternative music . 	0
it 's a spectacular performance - ahem 	1
presents a frightening and compelling ` what if 	1
even predictable remake 	0
puts a suspenseful spin on standard horror flick formula 	1
we value in our daily lives 	1
as an actor 's showcase , hart 's war has much to recommend it , even if the top-billed willis is not the most impressive player . 	1
is distressingly rote 	0
captures the raw comic energy of one of our most flamboyant female comics 	1
none of this is meaningful or memorable , but 	0
all that memorable , but as downtown saturday matinee brain 	1
with humor 	1
a sobering and powerful documentary 	1
casts its spooky net out into the atlantic ocean and spits it back , 	1
, amusing study 	1
technical triumph 	1
gluing you to the edge of your seat 	1
fails to convince the audience that these brats will ever be anything more than losers 	0
you begin to long for the end credits as the desert does for rain . 	0
who deserve but rarely receive it 	1
most aggressive and most sincere 	1
be used to burn every print of the film 	0
takes too long to shake 	0
like a prison stretch 	0
it 's self-defeatingly decorous 	0
a fanciful drama about napoleon 's last years and his surprising discovery of love and humility 	1
its own direction 	1
exciting documentary 	1
their own cleverness 	1
if you 're over 25 , have an iq over 90 , and have a driver 's license 	0
is an elegantly balanced movie -- every member of the ensemble has something fascinating to do -- that does n't reveal even a hint of artifice 	1
a college story that works even without vulgarity , sex scenes , and cussing ! 	1
neatly and effectively captures the debilitating grief 	1
for proof of that on the cinematic front , look no further than this 20th anniversary edition of the film that spielberg calls , retrospectively , his most personal work yet . 	1
it 's not really funny 	0
savagely 	0
that storytelling has value can not be denied . 	1
is truly funny , playing a kind of ghandi gone bad . 	1
indicative of how uncompelling the movie is unless it happens to cover your particular area of interest 	0
concentration 	1
tendency to slip into hokum 	0
is enriched by an imaginatively mixed cast of antic spirits , headed by christopher plummer as the subtlest and most complexly evil uncle ralph i 've ever seen in the many film and stage adaptations of the work . 	1
